chromosome	start	end
13	30344137	30634137
13	34164137	34254137
13	53924135	54014135
13	31804137	32004137
13	45294136	45464135
13	46574135	46724135
13	28094137	28204137
13	28154137	28304137
13	81854135	81944135
13	28184137	28404137
13	24624139	24714139
13	22594139	22694139
13	110362347	110472347
13	46214135	46314135
13	110812347	110902347
13	40564137	41274136
13	60034134	60194134
13	79154135	79274135
13	91792254	91882254
13	97782254	97932254
13	29244137	29354137
13	27104137	27204137
13	50534136	50734136
13	52284136	52374136
13	33824137	33924137
13	98762254	98852254
13	51514136	51614136
13	92152254	92242254
13	24044139	24134139
13	44794136	44894136
13	99442254	99532254
13	22234139	22854139
13	50994136	51224136
13	26744137	26834137
13	40694137	41044137
13	103572350	103802350
13	60064134	60254134
13	24164139	24334139
13	24784138	24874138
13	43764136	43934136
13	74344137	74854137
13	21274139	21364139
13	28034137	28124137
13	31284137	31374137
13	40764137	40854137
13	41074137	41164137
13	44734136	44824136
13	51104136	51194136
13	51184136	51274136
13	51364136	51454136
13	111332347	111422347
13	24264139	24364139
13	51234136	51334136
13	51714136	51814136
13	74524137	74624137
13	74754137	74854137
13	78154135	78254135
13	94792254	94892254
13	27634137	27754137
13	28894137	29024137
13	41134137	41264136
13	47124135	47254135
13	30334137	30474137
13	97872254	98012254
13	113794314	113934315
13	21054139	21214139
13	47124135	47284135
13	99152254	99322254
13	30464137	30644137
13	52194136	52374136
13	30924137	31114137
13	41354136	41544136
13	41634136	41824136
13	51084136	51274136
13	22644139	22844139
13	51664136	51874136
13	52184136	52394136
13	111402347	111612347
13	113834314	114044315
13	26834137	27064137
13	40934137	41164137
13	24634139	24874138
13	44804136	45044136
13	27934137	28214137
13	100892254	101172254
13	40774137	41074137
13	21084139	21404139
13	49864136	50184136
13	24114139	24454139
13	52394136	52734135
13	44604136	44954136
13	50004136	50374136
13	111122347	111492347
13	111242347	111622347
13	107882348	108282348
13	24044139	24454139
13	40764137	41174137
13	28954137	29374137
13	74404137	74854137
13	48694136	49154136
13	44524136	45034136
13	44464136	44984136
13	40694137	41234137
2	197974724	198244724
2	197974724	198064724
2	7560131	8830130
2	233464710	233584710
2	233474710	234168646
2	232084713	232284711
2	232094713	232194712
2	202714723	203044723
2	102646462	102816460
2	102616462	103046460
2	102636462	102856460
2	43197140	43467139
2	43197140	43717139
2	43207140	43657139
2	233974710	234188646
2	233964710	234118646
2	12880126	13150125
2	46927139	47017139
2	46897139	47137139
2	158626512	158876512
2	43357139	43457139
2	234878644	235038644
2	24632869	24842869
2	217384723	217524723
2	70547132	70847132
2	111877577	111977577
2	105726458	105866457
2	128057576	128247576
2	48007139	48347139
2	102476462	102626462
2	26822868	26972868
2	191754726	191864726
2	102296462	102446462
2	102276462	102366462
2	54747137	54967137
2	54767137	54877137
2	26172869	26352869
2	48337139	48657139
2	42317140	42417140
2	69957132	70047132
2	47237139	47507139
2	47297139	47527139
2	47157139	47527139
2	47257139	47407139
2	18711266	20059761
2	210824724	211064724
2	238818642	239148641
2	238888642	239108641
2	238878642	238968641
2	109746456	110277577
2	109746456	109956456
2	109736456	110026456
2	27332868	27452868
2	16791268	16951267
2	175594728	175864728
2	64807134	65067134
2	64887134	64977134
2	100606462	100836462
2	2983772	3093772
2	70997132	71187130
2	134987571	135147571
2	134867571	135167571
2	134907571	135177571
2	134877571	135017571
2	55137137	55407136
2	64557134	64727134
2	101216462	101606462
2	16531268	16641268
2	113487577	113647577
2	113497577	113707577
2	113527577	113717577
2	136997570	137097570
2	136987570	137147570
2	102096462	102286462
2	102176462	102316462
2	102036462	102446462
2	102146462	102446462
2	101976462	102096462
2	102006462	102156462
2	37637143	38067143
2	8370130	8830130
2	175304728	175574728
2	12170126	12870126
2	12200126	12420126
2	10250127	10570126
2	10260127	10520126
2	65267134	65457134
2	11420126	11570126
2	234158646	234278646
2	234158646	234338646
2	208014724	208184724
2	26412869	26512868
2	26402869	26602868
2	30462866	30652866
2	30442866	30562866
2	192024726	192394726
2	27912867	28622867
2	27992867	28132867
2	119127576	119247576
2	101336462	101606462
2	16721268	16961267
2	71517130	71747130
2	204344723	204664723
2	106236457	106346457
2	10440126	10550126
2	55237136	55407136
2	60577135	60697135
2	60567135	60767135
2	237438643	237988643
2	29162866	29432866
2	29152866	29312866
2	70877132	70977132
2	106346457	106696456
2	106346457	106496456
2	85647123	85787123
2	11830126	11920126
2	101636462	101816462
2	101646462	101916462
2	101646462	101766462
2	68927132	69147132
2	68977132	69067132
2	37887143	38047143
2	102876460	103066460
2	64347134	64437134
2	64357134	64557134
2	225224717	225524717
2	30952866	31562866
2	30932866	31362866
2	136877570	137137570
2	136877570	137097570
2	136787570	137137570
2	136787570	136967570
2	192814726	193004726
2	43487139	43687139
2	43477139	43617139
2	46697139	46857139
2	62677135	62997135
2	62687135	62927135
2	42087140	42307140
2	99036463	99246463
2	99056463	99146463
2	64747134	65107134
2	70137132	70447132
2	192414726	192564726
2	192404726	193044726
2	68717132	69167132
2	68697132	69137132
2	109976456	110267577
2	109936456	110036456
2	203464723	203624723
2	48097139	48337139
2	9000130	9290129
2	46277139	46607139
2	46267139	46557139
2	46317139	46567139
2	7060131	7160131
2	113347577	113647577
2	113347577	113497577
2	68337132	68507132
2	145087567	145227567
2	65127134	65277134
2	176994728	177504728
2	74717127	74827127
2	207634724	208354724
2	84857124	85087124
2	29242866	29392866
2	29242866	29342866
2	43137140	43717139
2	43127140	43637139
2	196424724	196524724
2	200824723	201344723
2	64277134	64377134
2	64297134	64417134
2	64327134	64437134
2	64297134	64387134
2	64277134	64557134
2	20609761	20849760
2	20589761	20809760
2	69777132	70037132
2	109776456	110297577
2	109806456	109986456
2	201164723	201344723
2	201154723	201284723
2	198044724	198244724
2	198054724	198174724
2	28812867	28972866
2	12640126	12840126
2	71087130	71177130
2	136687570	137157570
2	136657570	136957570
2	136737570	136887570
2	228224716	228334716
2	228224716	228364716
2	228264716	228354716
2	64977134	65117134
2	235168644	235318644
2	235198644	235378644
2	235208644	235338644
2	235178644	235368644
2	111577577	111897577
2	233714710	234168646
2	233694710	234088646
2	237668643	237938643
2	161176511	161856511
2	45867139	46167139
2	45887139	46207139
2	45877139	46007139
2	45907139	46027139
2	235068644	235178644
2	225754717	225854717
2	225784717	225904717
2	114517577	114627577
2	69057132	69167132
2	218644723	218754723
2	208604724	208934724
2	219934722	220224722
2	219914722	220024722
2	171246510	171666510
2	36577143	36767143
2	106186457	106716456
2	106186457	106366457
2	5170133	5320133
2	85557123	85787123
2	74947127	75117127
2	241159417	241349417
2	98416463	99006463
2	98426463	98626463
2	98416463	98886463
2	98466463	98716463
2	48547139	48667139
2	88879518	88979518
2	99266463	99456463
2	25452869	25562869
2	231484715	231624715
2	122157576	122267576
2	73097129	73397128
2	65337134	65457134
2	112637577	112787577
2	43217140	43317138
2	231384715	231474715
2	74467127	74567127
2	239268641	239378641
2	28472867	28582867
2	12300126	12420126
2	222294720	222444720
2	231694715	231844715
2	237778643	237888643
2	175334728	175424728
2	101626462	101866462
2	117417576	117507576
2	64437134	64527134
2	102496462	102586462
2	42317140	42567140
2	25172869	25352869
2	106356457	106456456
2	12270126	12440126
2	106416457	106526456
2	235038644	235138644
2	47137139	47227139
2	170496510	170586510
2	231574715	231664715
2	20469761	20569761
2	44307139	44567139
2	172086510	172186510
2	45207139	45727139
2	69787132	69947132
2	36607143	36697143
2	232954710	233134710
2	223234719	223334719
2	12650126	12800126
2	25522869	25752869
2	241489417	241579417
2	69677132	69787132
2	191924726	192024726
2	54577137	54677137
2	191184726	191514726
2	161936511	162026511
2	98456463	98566463
2	219054723	219144723
2	177004728	177124728
2	161176511	161266511
2	10630126	10770126
2	84977124	85087124
2	74197127	74397127
2	110317577	110477577
2	70417132	70517132
2	163066510	163166510
2	242029415	242269415
2	233794710	233884710
2	208504724	208604724
2	37767143	37877143
2	238528643	238648643
2	235458644	236028644
2	48337139	48557139
2	173894728	174084728
2	160346511	160456511
2	158876512	159616512
2	27332868	27432868
2	114517577	114667577
2	27062868	27162868
2	47407139	47507139
2	231064716	231294715
2	37627143	37777143
2	172016510	172116510
2	220034722	220254722
2	182604727	182774727
2	63897134	64117134
2	45887139	46117139
2	175334728	175484728
2	128327575	128447574
2	98536463	98756463
2	174734728	174894728
2	159756512	159976512
2	61267135	61407135
2	28292867	28392867
2	204564723	204664723
2	232364711	232454711
2	30562866	30662866
2	179644727	179764727
2	175434728	175544728
2	27722867	27812867
2	69457132	69557132
2	86037123	86317123
2	238958641	239118641
2	10360126	10500126
2	24702869	24972869
2	117357576	117447576
2	234248646	234338646
2	59747135	59917135
2	230914716	231034716
2	145167567	145257567
2	71607130	71707130
2	9620129	9930129
2	24662869	24832869
2	201764723	202034723
2	191474726	191584726
2	54967137	55057137
2	227664716	227854716
2	162856510	162976510
2	161086511	161836511
2	192404726	192644726
2	43617139	43707139
2	208644724	208734724
2	230674716	230794716
2	134997571	135087571
2	105966457	106156457
2	235048644	235198644
2	113887577	113987577
2	191364726	191544726
2	43137140	43797139
2	237618643	237848643
2	113407577	113497577
2	156866512	156966512
2	173044728	173354728
2	202234723	202324723
2	225364717	225454717
2	228264716	228424716
2	126117577	126207577
2	64627134	64717134
2	201234723	201334723
2	241449417	241599417
2	217544723	218384723
2	24322870	24412869
2	220014722	220104722
2	30592866	30712866
2	158186512	158286512
2	168496510	168626510
2	48007139	48117139
2	158156512	158476512
2	217414723	217514723
2	117707576	117857576
2	216304723	216754723
2	55027137	55117137
2	134627571	134787571
2	173964728	174084728
2	20149761	20299761
2	9400129	9490129
2	218724723	218834723
2	238498643	238668643
2	28162867	28602867
2	225214717	225324717
2	11050126	11140126
2	234088646	234178646
2	237288643	237488643
2	65477134	65657134
2	230874716	231024716
2	235548644	235648644
2	65667134	65797134
2	65277134	65367134
2	70137132	70357132
2	68337132	68427132
2	202824723	202934723
2	129897573	129987573
2	148757569	149287569
2	43217140	43367139
2	101346462	101446462
2	46347139	46567139
2	128097576	128217576
2	128857574	128947574
2	18201266	18331266
2	60107135	60197135
2	171806510	172296510
2	136617570	137147570
2	137907570	138007570
2	62377135	62477135
2	237588643	237698643
2	129257574	129357574
2	227754716	227854716
2	96775748	96955738
2	24622869	24982869
2	150000	250000
2	120947576	121067576
2	33365067	33475067
2	134927571	135117571
2	120497576	120597576
2	12540126	12630126
2	20569761	20819760
2	31012866	31102866
2	85287123	85517123
2	71637130	71727130
2	8660130	8830130
2	95655745	95755745
2	12190126	12370126
2	217124723	217214723
2	9690129	9800129
2	128737574	128867574
2	12560126	12860126
2	234858644	234948644
2	46577139	46667139
2	169176510	169626510
2	235638644	235738644
2	228164716	228274716
2	240051696	240291695
2	118587576	118757576
2	75127127	75267127
2	97235737	97345737
2	96985738	97195737
2	8080131	8170130
2	26042869	26222869
2	108996456	109086456
2	173204728	173294728
2	6460132	6560132
2	99546463	99696463
2	145277567	145447567
2	100196462	100296462
2	26302869	26412869
2	66087134	66177134
2	178064728	178154728
2	27572867	27812867
2	217274723	217364723
2	7750131	7850131
2	11630126	11740126
2	221714720	221804720
2	232764710	233314710
2	158176512	158346512
2	171206510	171676510
2	222134720	222234720
2	233074710	233164710
2	102136462	102226462
2	153226514	153326514
2	85307123	85477123
2	122307576	122487576
2	42097140	42247140
2	128317575	128477574
2	46027139	46197139
2	133657573	133747573
2	150066514	150206514
2	151496514	151596514
2	196984724	197214724
2	12860126	13000126
2	10970126	11270126
2	207694724	207784724
2	20939760	21202872
2	238388643	238478643
2	100206462	100416462
2	27282868	27432868
2	105146458	105236458
2	39627141	39957140
2	223174719	223274719
2	12990126	13090126
2	240471694	240701694
2	181174727	181264727
2	224924717	225064717
2	128317575	128557574
2	84317124	84437124
2	27942867	28492867
2	218004723	218274723
2	231964714	232294711
2	113567577	113657577
2	70687132	70807132
2	145077567	145287567
2	202204723	202314723
2	36567143	36907143
2	114867577	114967577
2	47877139	47987139
2	54567137	54707137
2	31152866	31352866
2	28312867	28622867
2	128627574	128797574
2	75267127	75407126
2	102366462	102456462
2	118777576	118987576
2	6180132	6280132
2	192074726	192374726
2	37637143	37897143
2	29472866	29562866
2	60687135	60777135
2	73307128	73427128
2	45997139	46167139
2	206354724	206444724
2	225724717	225824717
2	168996510	169176510
2	239098641	239198641
2	8440130	8650130
2	140577569	140677569
2	97385737	97485737
2	8240130	8420130
2	182434727	182534727
2	231154715	231294715
2	69757132	69857132
2	216314723	216784723
2	56677135	56767135
2	152486514	152646514
2	148227568	148397568
2	169836510	169996510
2	223184719	223334719
2	191394726	191534726
2	134887571	135047571
2	20729760	20829760
2	161476511	161716511
2	59967135	60067135
2	209884724	209974724
2	237538643	237628643
2	134307571	134427571
2	130067573	130157573
2	15860124	15950124
2	208834724	208934724
2	62397135	62577135
2	150016514	150136514
2	28072867	28322867
2	192424726	192514726
2	64517134	64727134
2	240641694	240771694
2	12180126	12270126
2	47777139	47997139
2	157306512	157426512
2	235888644	235988644
2	8550130	8830130
2	102726460	102876460
2	217924723	218024723
2	231584715	231684715
2	28002867	28092867
2	219774722	220004722
2	149876514	150416514
2	192184726	192274726
2	118987576	119617576
2	166256510	166516510
2	42307140	42477140
2	158176512	158386512
2	30512866	30602866
2	232064714	232324711
2	65897134	65997134
2	202874723	203034723
2	172456510	172566510
2	203434723	203704723
2	237718643	237938643
2	217994723	218174723
2	70987132	71077130
2	12290126	12870126
2	135787570	135887570
2	175634728	175854728
2	18721266	18811266
2	6630132	6760132
2	47767139	47867139
2	238058643	238398643
2	223254719	223354719
2	200784723	201364723
2	59157135	59257135
2	150126514	150216514
2	198674724	198854724
2	29792866	29882866
2	79577126	79667126
2	68707132	68877132
2	7790131	7880131
2	150676514	150776514
2	29362866	29452866
2	191644726	191904726
2	235558644	235948644
2	32995067	33195067
2	101366462	101536462
2	84847124	85027124
2	112657577	112747577
2	212384725	212474725
2	160546511	160656511
2	103206459	103296459
2	238828642	238918642
2	201034723	201124723
2	12080126	12210126
2	128647574	128757574
2	101876462	102036462
2	141677569	141787569
2	137287570	137387570
2	111537577	111627577
2	150746514	150846514
2	152886514	152976514
2	24032870	24312870
2	202744723	202904723
2	109726456	109826456
2	10260127	10430126
2	67027132	67167132
2	73227129	73347128
2	74607127	74797127
2	80487125	80607125
2	204804723	204904723
2	85647123	85737123
2	127277577	127537576
2	125247577	125397577
2	223594719	223694718
2	220014722	220244722
2	172526510	172974728
2	7560131	7770131
2	240071696	240361694
2	31382866	31562866
2	152136514	152276514
2	65007134	65107134
2	236938644	237028644
2	6130132	6220132
2	127247577	127547576
2	137237570	137337570
2	177404728	177514728
2	72067130	72157130
2	9090129	9280129
2	237278643	237368643
2	29932866	30022866
2	156566512	156746512
2	159026512	159606512
2	106476456	106706456
2	88349519	88479519
2	7580131	7900131
2	97285737	97485737
2	18011267	18331266
2	31122866	31332866
2	5170133	5270133
2	47577139	48007139
2	197884724	197974724
2	16220122	16451268
2	109966456	110066456
2	40357140	40687140
2	45417139	45507139
2	39727141	39967140
2	12230126	12860126
2	1633772	1743772
2	58707135	58897135
2	152486514	152836514
2	149297569	149387569
2	237888643	237978643
2	177314728	177524728
2	218644723	218814723
2	231694715	231804715
2	30672866	30872866
2	31082866	31172866
2	178704727	178794727
2	120147576	120237576
2	198904724	199014724
2	105256458	105346458
2	39847140	39937140
2	166176510	166296510
2	18581266	18691266
2	102646462	102736460
2	11110126	11200126
2	11420126	11510126
2	11460126	11550126
2	11810126	11900126
2	12770126	12860126
2	12890126	12980126
2	19969761	20059761
2	26812868	26902868
2	36647143	36737143
2	47427139	47517139
2	54867137	54957137
2	64727134	64817134
2	70567132	70657132
2	84847124	84937124
2	85387123	85477123
2	106276457	106366457
2	113627577	113717577
2	127457576	127547576
2	159896512	159986511
2	192474726	192564726
2	192824726	192914726
2	207664724	207754724
2	227194716	227284716
2	235088644	235178644
2	235928644	236018644
2	237658643	237748643
2	237838643	237928643
2	5210133	5310133
2	26862868	26962868
2	28872866	28972866
2	69787132	69887132
2	109776456	109876456
2	113357577	113457577
2	136877570	136977570
2	200854723	200954723
2	240601694	240701694
2	46487139	46597139
2	235858644	235968644
2	240071696	240181696
2	24722869	24842869
2	158746512	158866512
2	46697139	46827139
2	136847570	136977570
2	136867570	136997570
2	238838642	238968641
2	7050131	7190131
2	42307140	42447140
2	101776462	101916462
2	120457576	120597576
2	128347575	128487574
2	46867139	47017139
2	210854724	211004724
2	233434710	233584710
2	238248643	238398643
2	11040126	11200126
2	20639761	20799760
2	46897139	47057139
2	111727577	111887577
2	218224723	218384723
2	225214717	225374717
2	228204716	228364716
2	235808644	235968644
2	26432869	26602868
2	64257134	64427134
2	24702869	24882869
2	48467139	48647139
2	161176511	161356511
2	196354724	196534724
2	238928642	239108641
2	241189417	241369417
2	11010126	11200126
2	12670126	12860126
2	28452867	28642867
2	60507135	60697135
2	109776456	109966456
2	158626512	158816512
2	68307132	68507132
2	68327132	68527132
2	144917567	145117567
2	197964724	198164724
2	48127139	48337139
2	202744723	202954723
2	204454723	204664723
2	8610130	8830130
2	26372869	26602868
2	109776456	110006456
2	144917567	145147567
2	8370130	8610130
2	18091267	18331266
2	235188644	235428644
2	10970126	11220126
2	28782867	29032866
2	46287139	46537139
2	68697132	68947132
2	97235737	97485737
2	231034716	231284715
2	241159417	241409417
2	47727139	47987139
2	55247136	55507136
2	192124726	192384726
2	227194716	227454716
2	43447139	43717139
2	102636462	102906460
2	225254717	225524717
2	136697570	136977570
2	144917567	145197567
2	233854710	234178646
2	109836456	110267577
2	172016510	172306510
2	191234726	191534726
2	240621694	240939417
2	47677139	47987139
2	227194716	227504716
2	8370130	8690130
2	55087137	55407136
2	161516511	161836511
2	233954710	234318646
2	2993772	3323771
2	134877571	135207571
2	238888642	239218641
2	46287139	46627139
2	64767134	65107134
2	101216462	101556462
2	20489761	20839760
2	47987139	48337139
2	161176511	161536511
2	42087140	42457140
2	20469761	20849760
2	46217139	46597139
2	208014724	208394724
2	235048644	235428644
2	237428643	237808643
2	101966462	102366462
2	102476462	102876460
2	30462866	30872866
2	204344723	204754723
2	235018644	235428644
2	237518643	237928643
2	24632869	25052869
2	102636462	103056460
2	42087140	42517140
2	176994728	177434728
2	240071696	240531694
2	235468644	235968644
2	207834724	208344724
2	37587143	38117143
2	12260126	12860126
2	237278643	237978643
2	237248643	237988643
2	237218643	237988643
2	240021696	240939417
2	239951696	240939417
21	34602305	34802307
21	40311924	40501926
21	40331925	40521926
21	35582301	35692300
21	40181924	40501926
21	40181924	40461926
21	34312308	34532306
21	36622298	36732298
21	36142297	36632298
21	36112297	36812298
21	36152297	36262297
21	27252311	27512318
21	33752309	33932310
21	33772309	33972310
21	19052318	19292317
21	47829914	48069912
21	39731922	39861923
21	35482299	35632301
21	35462299	35642300
21	35472299	35722299
21	35522300	35712299
21	30452321	30702321
21	35342301	35462299
21	35372301	35562301
21	35342301	35722299
21	35302304	35442300
21	35292304	35722299
21	42671927	42771927
21	42661927	42901927
21	38622301	38742302
21	38622301	38942302
21	37472298	37762298
21	40101924	40511926
21	40121924	40491926
21	43410109	43510110
21	29882321	30082322
21	27442316	27552319
21	46359915	46559915
21	36252297	36602297
21	36252297	36422297
21	39532094	39731922
21	40881927	41091927
21	43570110	43740110
21	43570110	43680110
21	32462319	32972313
21	36312297	36402297
21	32472318	32562316
21	34572305	34742306
21	47879913	47969913
21	40101924	40211924
21	18772319	18862318
21	44360110	44450110
21	41601927	41701927
21	34582305	34672305
21	40671926	40761926
21	34632305	34812307
21	38622301	38862302
21	42001926	42121926
21	30542321	30752320
21	42671927	42811927
21	38152301	38242300
21	36052299	37222298
21	45979883	46079917
21	47829914	47929913
21	32342319	32432319
21	37392298	37492298
21	34582305	34772306
21	30652321	30742321
21	35892298	35992299
21	37072298	37202298
21	34012310	34202310
21	37252298	37352298
21	43370109	43520110
21	36022299	37382298
21	46349915	46509915
21	35382301	35532300
21	38342300	38452300
21	16132321	16242321
21	33672311	33772309
21	36812298	36932298
21	45909883	46219915
21	30522321	30732321
21	35312304	35402301
21	43660110	43750110
21	36442297	36562297
21	27092311	27542318
21	16252321	16372321
21	43980110	44280110
21	45099881	45189881
21	27362314	27532318
21	43320109	43420109
21	47959913	48069912
21	43640110	43880110
21	26932312	27122311
21	38002298	38172301
21	44030110	44290110
21	37872298	37982298
21	38452300	38662302
21	47839914	47969913
21	34352308	34522306
21	29572319	29672319
21	39072303	39262303
21	33302312	33452313
21	16602320	16842319
21	39901924	40541926
21	34292308	34572305
21	32832313	32962313
21	33322312	33422313
21	36402297	36772298
21	36542297	36752298
21	43470109	43670110
21	27942319	28062319
21	41641927	41741927
21	40081924	40241924
21	33442313	33532312
21	35072305	35222304
21	32632316	32802313
21	40101924	40321925
21	33302312	33502311
21	32762313	32902313
21	44000110	44130110
21	37492298	37642298
21	37922298	38222300
21	41321927	41431927
21	45919883	46159915
21	36522297	36612297
21	29752321	29842321
21	37482298	37572298
21	43350109	43500109
21	36272297	36362297
21	38612301	38892303
21	36062299	37402298
21	39112303	39292303
21	39522094	39611922
21	36822298	37122298
21	37032298	37332298
21	37142298	37372298
21	33252313	33342312
21	42071926	42261926
21	29892321	29982322
21	34722306	34812307
21	40181924	40271924
21	40891927	40981927
21	38622301	38722302
21	38092301	38222300
21	36162297	36302297
21	40611926	40761926
21	33252313	33412313
21	45919883	46079917
21	36092298	36262297
21	35292304	35482299
21	32632316	32842313
21	37542298	37752298
21	33252313	33472312
21	30452321	30682321
21	39072303	39302303
21	29852321	30092322
21	36022299	36262297
21	36172297	36412297
21	43410109	43650110
21	37972298	38222300
21	29892321	30152322
21	38672302	38942302
21	42611927	42901927
21	46199915	46559915
21	32572316	32962313
21	39072303	39512094
21	36252297	36762298
21	36162297	37002298
3	72389151	72589151
3	72399151	72499151
3	193497789	194037789
3	193487789	193857789
3	71039151	71639151
3	71029151	71449151
3	15671507	15861507
3	15681507	15831507
3	111428847	111688847
3	111438847	111588847
3	101658844	101768844
3	101628844	101728844
3	41931492	42271492
3	111838847	112278847
3	46251491	46401491
3	186557789	186647789
3	194520729	194690729
3	11741474	11841474
3	124498847	124598847
3	124478847	124618847
3	187027788	187397788
3	12211500	12521499
3	42141492	42231492
3	56734028	56834028
3	56744028	57034028
3	46121492	46421491
3	43211492	43371492
3	66550424	66870424
3	45841492	45981492
3	45871492	45971492
3	45801492	46121492
3	176747788	176927788
3	140618842	140828842
3	4851684	5021685
3	52494016	52674016
3	71299151	71559151
3	172367790	172457790
3	171587790	171687790
3	11411474	11691474
3	43281492	43371492
3	43251492	43431492
3	136488842	136728842
3	45101492	45251492
3	45081492	45511492
3	69199151	69359151
3	56834028	57034028
3	40231491	40371491
3	48301490	48587433
3	48291490	48441469
3	31271492	31481492
3	186647789	186797788
3	31791492	32021492
3	184277788	184467788
3	184287788	184387788
3	183177788	183287788
3	183167788	183317788
3	179107788	179317788
3	123038847	123298847
3	124778844	124868844
3	142858842	142968842
3	193697789	193847789
3	193687789	193877789
3	193677789	193777789
3	12361499	12451499
3	149247787	149437787
3	149287787	149377787
3	11571474	11671474
3	14291500	14511508
3	112528847	112708847
3	32061492	32201492
3	123738847	123958847
3	183617788	183947788
3	13161500	13291500
3	194190729	194310729
3	101568844	101728844
3	74159151	74259151
3	170907789	171187789
3	170987789	171147789
3	58295727	58405727
3	58315727	58505727
3	58165727	58295727
3	4741684	5101685
3	4761684	4851684
3	4761684	5031685
3	30641492	30741492
3	156497789	156857789
3	156517789	156807789
3	44371492	44491492
3	44401492	44501492
3	194390729	194980729
3	194390729	194830729
3	194400729	194880729
3	194380729	194710729
3	196976871	197206871
3	196976871	197246871
3	66430424	66560424
3	66450424	66870424
3	4941685	5051685
3	57995727	58175727
3	72749151	72849151
3	141028842	141168842
3	133318844	133498844
3	44551492	44951492
3	196066871	196256871
3	182907788	183017788
3	160407788	160657788
3	128158843	128308843
3	193857789	194037789
3	193747789	193837789
3	193887789	193987789
3	193817789	193967789
3	193747789	193977789
3	31871492	32011492
3	152727789	153467789
3	155847789	156257789
3	16101507	16221507
3	112038847	112248847
3	124708844	125148844
3	18581492	18801492
3	88039150	88169150
3	51524016	51724016
3	123188847	123278847
3	42271492	42481492
3	14971507	15081507
3	16311507	16621507
3	46331491	46421491
3	71459151	71609151
3	71479151	71579151
3	97468844	97748844
3	41061491	41231491
3	138418842	138638842
3	71189151	71639151
3	71199151	71569151
3	45961492	46421491
3	45951492	46061492
3	45971492	46121492
3	10371684	10791685
3	129368843	129658843
3	185367788	185487788
3	185407788	185517788
3	16411507	16551507
3	99548844	99788844
3	46521490	46671490
3	72139151	72609151
3	9021684	9351684
3	156397789	156507789
3	156387789	156807789
3	71369151	71559151
3	71359151	71629151
3	71359151	71449151
3	72009151	72099151
3	107678847	107778847
3	185687789	185937789
3	133148844	133328844
3	124278847	124438847
3	127928843	128048843
3	127878843	128138843
3	127918843	128128843
3	128758843	128988843
3	197046871	197236871
3	172207790	172327790
3	172197790	172367790
3	16631507	17291492
3	37471491	37791491
3	48031490	48191490
3	184067788	184237788
3	11271686	11671474
3	11281686	11381474
3	66300424	66870424
3	194690729	194830729
3	123808847	123928847
3	193377789	194037789
3	193377789	193877789
3	112448847	112698847
3	159597789	159717787
3	16951492	17071492
3	4451684	4701684
3	30371492	30721492
3	128388843	128528843
3	32431492	32531492
3	43361492	43531492
3	113198847	113348847
3	152037789	152157789
3	39161491	39341491
3	52944016	53084016
3	184127788	184237788
3	167757788	167887788
3	49117433	49217433
3	52244016	52364016
3	138208842	138658842
3	69349151	69469151
3	71759151	71909151
3	45541492	45701492
3	49017433	49137433
3	63825676	63915676
3	69049151	69139151
3	53144016	53234016
3	186327789	186547789
3	27751491	28331491
3	32541492	32731492
3	44371492	44461492
3	15691507	15791507
3	44821492	44961492
3	48877433	48967433
3	196326871	196446871
3	157117789	157227789
3	4491684	4581684
3	183727788	183907788
3	191517789	191627789
3	46961490	47081490
3	48441469	48547433
3	155887789	156077789
3	32991492	33141492
3	151907789	151997789
3	67020424	67110424
3	113218847	113408847
3	150867787	151007788
3	132068844	132168844
3	57314028	57485727
3	48501399	48597433
3	49747433	49897433
3	140948842	141038842
3	182187788	182277788
3	12411499	12501499
3	58385727	58485727
3	192797789	192907789
3	187907788	188147788
3	47181490	47281490
3	147057787	147147787
3	107848847	107938847
3	33481492	33591492
3	72899151	73099151
3	151887789	152027789
3	136108842	136738842
3	151927789	152157789
3	150437787	150587787
3	194880729	194970729
3	183847788	183967788
3	195786871	195916871
3	52594016	52714016
3	194460729	194640729
3	31651492	31811492
3	182427788	182537788
3	99668844	99768844
3	59405726	59505726
3	71289151	71379151
3	62745675	62835675
3	141438842	141618842
3	173637790	173727790
3	41931492	42071492
3	45551492	45641492
3	30391492	30651492
3	4541684	4681684
3	84699151	84859151
3	48471409	48577433
3	172217790	172307790
3	105058844	105148844
3	4771684	4911684
3	183887788	184027788
3	130128844	130218844
3	30431492	30751492
3	138348842	138648842
3	134008842	134098842
3	122278847	122398847
3	56894028	57024028
3	131608844	131718844
3	4811684	5021685
3	44621492	44761492
3	185777789	185947789
3	18481492	18801492
3	194620729	194850729
3	121848847	121948847
3	122448847	122538847
3	186557789	186817788
3	67550424	67660424
3	142858842	142998842
3	46601490	46721490
3	171387790	171477790
3	37901491	38011491
3	185697789	186267789
3	9021684	9131684
3	14561508	14661507
3	196726871	196916871
3	194400729	194490729
3	48431488	48597433
3	142558842	142708842
3	16611507	17351492
3	100908844	100998844
3	52274016	52514016
3	131958844	132068844
3	72969151	73139151
3	15301507	15471507
3	44061492	44151492
3	38821491	38931491
3	149077787	149197787
3	63915676	64005676
3	134078842	134188842
3	133318844	133408844
3	88089150	88179150
3	112788847	113008847
3	111828847	112018847
3	141178842	141298842
3	188667789	188847789
3	111828847	112048847
3	197146871	197236871
3	135808842	135988842
