chromosome	start	end
17	1780000	1950000
17	77100000	77350000
17	39010000	39700000
17	27280000	27450000
17	68670000	70120000
17	65950000	66510000
17	70550000	71380000
17	1950000	2200000
17	59490000	59670000
17	45150000	45750000
17	62800000	63220000
17	21190000	21450000
17	25260000	25500000
17	6930000	7100000
17	64710000	65340000
17	1560000	1940000
17	26220000	26690000
17	43290000	43490000
17	15150000	15420000
17	70560000	71230000
17	63550000	64030000
17	58200000	58750000
17	2960000	3430000
17	66520000	67290000
17	41430000	41580000
17	71190000	71380000
17	76810000	77000000
17	62500000	62780000
17	42270000	42790000
17	77700000	77970000
17	46970000	47130000
17	660000	910000
17	47930000	48090000
17	10800000	11850000
17	42270000	42440000
17	78960000	79090000
17	49060000	49250000
17	66240000	66460000
17	29730000	30190000
17	8830000	9480000
17	28440000	29090000
17	56090000	56250000
17	61930000	62400000
17	55200000	55840000
17	36480000	36860000
17	25680000	25940000
17	53920000	54650000
17	75070000	75250000
17	27050000	27280000
17	47640000	47780000
17	27450000	27900000
17	18210000	18420000
17	12140000	12650000
17	73890000	74430000
17	32490000	32700000
17	46720000	46970000
17	19870000	20250000
17	2700000	2950000
17	70550000	70720000
17	73230000	73760000
17	6340000	6550000
17	31350000	32050000
17	59490000	59940000
17	70720000	71190000
17	58210000	58520000
17	33910000	34150000
17	72200000	72720000
17	58760000	59490000
17	38510000	38730000
17	57300000	57640000
17	66760000	67260000
17	36660000	36830000
17	29710000	29870000
17	14220000	15090000
17	75270000	75500000
17	8290000	8690000
17	6780000	6920000
17	2320000	2620000
17	36280000	36450000
17	39010000	39840000
17	61490000	61700000
17	76250000	76430000
17	43700000	44040000
17	6560000	6920000
17	42830000	43210000
17	47490000	47640000
17	17570000	17970000
17	13500000	14200000
17	17230000	17560000
17	41940000	42270000
17	56590000	57100000
17	16890000	17180000
17	48560000	48800000
17	19880000	20020000
17	7610000	8020000
17	15700000	15910000
17	42970000	43210000
17	31320000	31830000
17	3580000	4030000
17	47480000	47930000
17	37360000	37570000
17	27920000	28120000
17	71420000	72180000
17	45570000	45730000
17	72740000	72870000
17	73250000	73420000
17	40730000	41150000
17	74510000	74720000
17	39850000	40080000
17	79220000	79480000
17	40460000	40700000
17	35990000	36230000
17	76450000	76770000
17	74760000	75070000
17	27450000	27620000
17	37410000	37680000
17	61940000	62100000
17	17570000	17750000
17	17260000	17390000
17	30870000	31090000
17	17770000	17950000
17	29170000	29710000
17	75520000	76010000
17	25520000	25680000
17	43520000	43700000
17	11890000	12060000
17	53040000	53390000
17	54870000	55050000
17	64190000	64680000
17	33480000	33890000
17	58520000	58740000
17	62950000	63210000
17	4090000	4320000
17	73030000	73220000
17	66520000	66760000
17	29880000	30180000
17	41580000	41860000
17	54130000	54570000
17	42450000	42790000
17	41160000	41380000
17	78390000	78960000
17	7220000	7480000
17	63220000	64170000
17	56310000	56570000
17	46220000	46700000
17	3580000	3750000
17	59270000	59480000
17	10530000	10780000
17	45250000	45410000
17	37080000	37350000
17	5490000	6330000
17	78390000	78560000
17	45750000	45900000
17	49380000	49640000
17	13230000	13500000
17	17400000	17550000
17	78020000	78370000
17	42600000	42770000
17	40980000	41150000
17	27650000	27900000
17	9560000	9830000
17	980000	1110000
17	48840000	49060000
17	53430000	53600000
17	60150000	60490000
17	20020000	20230000
17	68170000	68590000
17	78960000	79210000
17	74090000	74290000
17	38750000	38960000
17	12670000	12920000
17	33640000	33880000
17	65360000	65710000
17	53600000	53880000
17	29550000	29710000
17	30330000	30520000
17	9860000	10160000
17	27920000	28430000
17	1240000	1420000
17	7760000	7970000
17	5090000	5340000
17	32740000	33270000
17	4600000	4810000
17	30550000	30680000
17	10230000	10520000
17	64710000	64920000
17	60600000	60770000
17	19420000	19680000
17	38140000	38450000
17	80580000	80730000
17	59060000	59490000
17	59690000	59930000
17	14860000	15110000
17	12960000	13210000
17	28810000	29060000
17	15930000	16270000
17	80190000	80560000
17	67560000	68150000
17	69470000	70110000
17	60780000	61050000
17	37690000	38140000
17	67300000	67530000
17	70120000	70540000
17	56790000	57080000
17	54650000	54860000
17	66770000	66970000
17	61070000	61490000
17	28130000	28260000
17	6560000	6760000
17	28440000	28610000
17	70320000	70540000
17	26690000	26900000
17	47640000	47920000
17	39050000	39480000
17	37920000	38130000
17	68760000	69060000
17	42090000	42260000
17	28120000	28420000
17	58770000	59050000
17	40110000	40300000
17	80000000	80170000
17	64710000	65060000
17	38150000	38330000
17	20990000	21170000
17	9120000	9440000
17	80740000	80890000
17	70970000	71180000
17	56590000	56780000
17	39060000	39270000
17	1430000	1560000
17	63240000	63550000
17	19260000	19410000
17	16260000	16440000
17	26090000	26230000
17	32120000	32450000
17	59940000	60140000
17	31090000	31340000
17	1570000	1760000
17	31390000	31710000
17	70120000	70300000
17	65110000	65360000
17	54190000	54400000
17	65710000	65940000
17	19710000	19880000
17	37690000	37920000
17	76070000	76240000
17	13920000	14200000
17	36900000	37070000
17	57100000	57300000
17	66990000	67230000
17	35730000	35940000
17	47130000	47330000
17	26360000	26520000
17	4810000	4970000
17	80410000	80560000
17	9660000	9830000
17	65990000	66200000
17	8120000	8290000
17	73900000	74070000
17	28620000	28800000
17	14630000	14830000
17	35430000	35600000
17	39480000	39680000
17	16110000	16260000
17	39310000	39470000
17	63560000	63800000
18	61730000	64680000
18	74970000	76810000
18	68270000	70270000
18	990000	2080000
18	4120000	5060000
18	25220000	25810000
18	51640000	51910000
18	29720000	30100000
18	10550000	11610000
18	72020000	72240000
18	18530000	19070000
18	10770000	11580000
18	60680000	61120000
18	2600000	3250000
18	3260000	4040000
18	45990000	47010000
18	77140000	77290000
18	55510000	56170000
18	46200000	47010000
18	58360000	58940000
18	7210000	8610000
18	26280000	27420000
18	54710000	55090000
18	18520000	18770000
18	43250000	43460000
18	71820000	72250000
18	11650000	12280000
18	42120000	43030000
18	30800000	31390000
18	5860000	6430000
18	12700000	12950000
18	43700000	44280000
18	45990000	46200000
18	55280000	56170000
18	67820000	68130000
18	61150000	61670000
18	43230000	43680000
18	41160000	41940000
18	38010000	38980000
18	73570000	74000000
18	13170000	13670000
18	12380000	12680000
18	32790000	32960000
18	60680000	61000000
18	32960000	33550000
18	52340000	52660000
18	52890000	54300000
18	43860000	44260000
18	72370000	72580000
18	76810000	77080000
18	57640000	58270000
18	47460000	47970000
18	29850000	30060000
18	64870000	66370000
18	39010000	39510000
18	3280000	3450000
18	41230000	41690000
18	8640000	9020000
18	44820000	45270000
18	11650000	12060000
18	77120000	77430000
18	21080000	21720000
18	54710000	55210000
18	46770000	46990000
18	280000	620000
18	620000	860000
18	72360000	72770000
18	34440000	34820000
18	43690000	43860000
18	59210000	59820000
18	71850000	72020000
18	33580000	34400000
18	74070000	74440000
18	54370000	55240000
18	3270000	3680000
18	20600000	21020000
18	66540000	67060000
18	57110000	57500000
18	34870000	35150000
18	23950000	24250000
18	56180000	56430000
18	3450000	3600000
18	3690000	4020000
18	58960000	59190000
18	55280000	55530000
18	64880000	65180000
18	7020000	7190000
18	47020000	47400000
18	44570000	44780000
18	45560000	45980000
18	60380000	60650000
18	2330000	2560000
18	28570000	29000000
18	48340000	48600000
18	2090000	2560000
18	25530000	25770000
18	6720000	6890000
18	22940000	23500000
18	9710000	9960000
18	12060000	12260000
18	56770000	57090000
18	52940000	53460000
18	6910000	7200000
18	52900000	53260000
18	13820000	14090000
18	54400000	54710000
18	74700000	74950000
18	6540000	6900000
18	18780000	19050000
18	33320000	33540000
18	45290000	45540000
18	20380000	20590000
18	22110000	22340000
18	33570000	33870000
18	53500000	54270000
18	32440000	32770000
18	2640000	2800000
18	32170000	32400000
18	21070000	21400000
18	2920000	3250000
18	56910000	57100000
18	56440000	56740000
18	32580000	32740000
18	11180000	11570000
18	19180000	19440000
18	59830000	59980000
18	9560000	9960000
18	21720000	22030000
18	56030000	56160000
18	9150000	9540000
18	47990000	48320000
18	5870000	6230000
18	59230000	59560000
18	10840000	11160000
18	59570000	59800000
18	8820000	8990000
18	71000000	71530000
18	72920000	73450000
18	19740000	20150000
18	5410000	5580000
18	52680000	52890000
18	9570000	9710000
18	10550000	10790000
18	22450000	22940000
18	21720000	21930000
18	9970000	10530000
18	12960000	13160000
18	67310000	67750000
18	39700000	39890000
18	46200000	46480000
18	32970000	33310000
18	57110000	57290000
18	55830000	56160000
18	47750000	47930000
18	5630000	5850000
18	44330000	44540000
18	11890000	12050000
18	66350000	66520000
18	7300000	7530000
18	19480000	19740000
18	9340000	9540000
18	57300000	57500000
18	22940000	23120000
18	60020000	60250000
18	57500000	57650000
18	74500000	74690000
18	53260000	53450000
18	7550000	7780000
18	22740000	22930000
18	21420000	21710000
18	77440000	77720000
18	19750000	19940000
18	20160000	20350000
18	37160000	37380000
18	6240000	6490000
18	55540000	55800000
18	5180000	5380000
18	42520000	42800000
18	33880000	34150000
18	42250000	42480000
18	55840000	56000000
18	46590000	46740000
18	9180000	9340000
18	54540000	54690000
18	53790000	53920000
19	36800000	38360000
19	27730000	29210000
19	14670000	15060000
19	43250000	43850000
19	52630000	53470000
19	13060000	13230000
19	3650000	4240000
19	8370000	8650000
19	19120000	19630000
19	48310000	48670000
19	17450000	18110000
19	16360000	16510000
19	13970000	14620000
19	36210000	36610000
19	47780000	47930000
19	330000	500000
19	6460000	7020000
19	55610000	55980000
19	56300000	56530000
19	9720000	9930000
19	15700000	16110000
19	55980000	56170000
19	1270000	1440000
19	40030000	40730000
19	9240000	9930000
19	14680000	15170000
19	19450000	19620000
19	46390000	47110000
19	13700000	13840000
19	16130000	16310000
19	31480000	31970000
19	10370000	10520000
19	2440000	2630000
19	14250000	14600000
19	39590000	39830000
19	47230000	47760000
19	48970000	49130000
19	56890000	57680000
19	41950000	42340000
19	57900000	58790000
19	50830000	51340000
19	34660000	34970000
19	14680000	14830000
19	2640000	2790000
19	44320000	45050000
19	47940000	48210000
19	5970000	6420000
19	30080000	30220000
19	35000000	35440000
19	46850000	47030000
19	18540000	18990000
19	13380000	13840000
19	47360000	47510000
19	38370000	38880000
19	38880000	39440000
19	42580000	42930000
19	15200000	15560000
19	55600000	56170000
19	11720000	12790000
19	9980000	10210000
19	38710000	38880000
19	38390000	38590000
19	1010000	1250000
19	47240000	47520000
19	39440000	39840000
19	2950000	3220000
19	51790000	52310000
19	41940000	42110000
19	57120000	57670000
19	56560000	56870000
19	9240000	9700000
19	13390000	13700000
19	13980000	14230000
19	17170000	17410000
19	11330000	11710000
19	16770000	17170000
19	50180000	50370000
19	19150000	19450000
19	8010000	8330000
19	1520000	1840000
19	41150000	41340000
19	41690000	41880000
19	54300000	54600000
19	33700000	33910000
19	7620000	7900000
19	12790000	13040000
19	39860000	40030000
19	29210000	29770000
19	49140000	49280000
19	48770000	49130000
19	18550000	18700000
19	49140000	49380000
19	50840000	51020000
19	32770000	33080000
19	1890000	2120000
19	47520000	47760000
19	49140000	49490000
19	530000	750000
19	45060000	45370000
19	33440000	33610000
19	46000000	46200000
19	5050000	5620000
19	35770000	36120000
19	35060000	35250000
19	52770000	53360000
19	38900000	39120000
19	15560000	15690000
19	10520000	10980000
19	46520000	46770000
19	45510000	45870000
19	12270000	12660000
19	34270000	34610000
19	57910000	58440000
19	5700000	5960000
19	3500000	3660000
19	39130000	39430000
19	41340000	41680000
19	5330000	5580000
19	2140000	2410000
19	4800000	5040000
19	19780000	20080000
19	3720000	3970000
19	760000	1000000
19	51920000	52190000
19	40790000	41150000
19	30220000	30380000
19	52390000	52760000
19	10550000	10810000
19	10810000	10980000
19	58460000	58690000
19	30210000	30570000
19	3980000	4240000
19	42940000	43090000
19	40040000	40240000
19	6160000	6370000
19	51020000	51320000
19	4500000	4680000
19	42580000	42750000
19	49720000	49960000
19	31550000	31840000
19	10230000	10360000
19	12660000	12790000
19	45180000	45360000
19	11030000	11240000
19	49970000	50180000
19	44170000	44320000
19	4240000	4470000
19	42120000	42330000
19	56890000	57120000
19	31250000	31520000
19	54750000	54940000
19	44670000	45000000
19	51150000	51310000
19	11900000	12270000
19	48450000	48610000
19	44040000	44320000
19	55790000	55960000
19	54090000	54280000
19	43430000	43590000
19	33910000	34260000
19	9400000	9690000
19	13230000	13380000
19	51430000	51690000
19	49500000	49720000
19	35800000	36000000
19	19130000	19290000
19	43790000	43940000
19	32820000	32950000
19	47100000	47240000
19	33180000	33410000
19	21200000	21360000
19	19300000	19440000
19	57700000	57900000
19	53070000	53260000
19	30400000	30550000
19	52820000	53030000
19	48820000	48970000
19	58240000	58400000
19	53700000	53870000
20	25680000	26320000
20	53320000	54810000
20	40600000	41810000
20	10520000	11280000
20	56270000	56640000
20	58520000	59750000
20	49600000	50240000
20	16770000	17270000
20	54930000	55100000
20	55090000	55920000
20	42830000	43520000
20	35820000	37080000
20	44610000	45310000
20	4580000	4720000
20	12890000	13790000
20	43930000	44090000
20	48790000	49210000
20	36170000	37060000
20	34550000	34770000
20	47900000	48550000
20	42830000	43320000
20	49400000	49590000
20	61650000	62120000
20	42080000	42740000
20	52690000	53290000
20	20040000	20610000
20	60560000	60750000
20	45340000	46280000
20	50380000	50730000
20	48560000	48790000
20	39590000	40060000
20	17480000	17980000
20	5490000	6070000
20	3760000	4170000
20	37210000	37720000
20	17640000	17940000
20	21700000	22260000
20	24110000	24930000
20	43600000	43930000
20	9390000	9920000
20	33410000	34050000
20	1210000	1460000
20	25410000	25680000
20	47910000	48150000
20	35830000	36180000
20	10650000	11260000
20	33870000	34050000
20	22660000	23330000
20	31090000	31250000
20	55930000	56170000
20	32760000	33390000
20	35870000	36020000
20	49210000	49400000
20	10420000	11540000
20	31990000	32260000
20	4710000	5100000
20	330000	520000
20	30720000	31370000
20	21080000	21510000
20	57440000	57620000
20	32410000	32710000
20	62160000	62610000
20	36020000	36180000
20	46300000	47240000
20	44610000	45070000
20	5520000	5770000
20	19660000	20030000
20	36680000	36850000
20	50250000	50740000
20	1740000	1930000
20	35180000	35560000
20	43100000	43270000
20	46020000	46270000
20	4210000	4580000
20	30190000	30380000
20	51000000	51350000
20	520000	730000
20	5190000	5480000
20	12250000	12820000
20	56180000	56780000
20	24400000	24910000
20	39780000	39990000
20	47250000	47540000
20	48220000	48510000
20	6140000	6770000
20	24950000	25180000
20	47590000	47890000
20	44120000	44400000
20	45090000	45330000
20	49970000	50240000
20	2460000	2640000
20	760000	970000
20	16770000	17440000
20	12890000	13100000
20	55110000	55600000
20	36660000	37060000
20	52830000	53280000
20	31250000	31380000
20	42840000	43090000
20	20060000	20310000
20	7970000	8710000
20	9380000	9600000
20	34290000	34540000
20	56800000	57020000
20	56800000	57270000
20	48800000	49080000
20	30400000	30700000
20	43380000	43510000
20	52190000	52560000
20	8810000	9030000
20	33130000	33380000
20	45820000	46280000
20	61930000	62130000
20	13800000	14060000
20	37530000	37710000
20	62340000	62610000
20	59850000	60510000
20	39360000	39590000
20	31470000	31930000
20	33410000	33630000
20	1940000	2170000
20	3190000	3640000
20	4940000	5090000
20	9950000	10410000
20	43740000	43920000
20	35580000	35810000
20	10530000	10660000
20	57270000	57430000
20	11650000	11930000
20	20340000	20570000
20	45820000	46020000
20	7380000	7900000
20	2640000	3020000
20	62160000	62340000
20	32750000	32880000
20	35390000	35560000
20	23410000	23600000
20	22300000	22660000
20	13290000	13770000
20	42370000	42720000
20	32890000	33110000
20	57030000	57260000
20	3870000	4080000
20	2850000	3010000
20	43610000	43740000
20	16780000	17160000
20	51770000	52160000
20	34060000	34280000
20	2180000	2440000
20	10420000	10660000
20	36190000	36630000
20	42080000	42350000
20	49600000	49930000
20	6830000	7260000
20	45360000	45810000
20	8730000	9380000
20	41810000	42060000
20	23640000	24010000
20	30770000	31080000
20	17990000	18280000
20	35240000	35390000
20	55640000	55920000
20	9610000	9910000
20	33680000	33860000
20	61460000	61650000
20	5780000	6010000
20	16470000	16750000
20	40060000	40330000
20	42840000	42970000
20	11260000	11530000
20	58140000	58400000
20	9050000	9360000
20	22670000	22970000
20	23010000	23330000
20	8110000	8390000
20	18590000	18800000
20	61660000	61830000
20	57660000	57820000
20	37080000	37210000
20	3020000	3190000
20	14320000	14550000
20	14110000	14300000
20	11980000	12210000
20	20850000	21040000
20	58530000	58760000
20	13310000	13540000
20	6360000	6580000
20	16210000	16450000
20	13100000	13270000
21	19480000	22040000
21	10380000	11180000
21	41130000	42460000
21	37760000	38460000
21	31500000	32400000
21	28180000	30360000
21	44370000	44540000
21	43020000	43230000
21	42640000	42900000
21	45550000	45750000
21	39030000	39770000
21	34150000	34850000
21	39050000	39510000
21	44850000	45070000
21	33760000	33980000
21	46710000	46890000
21	46220000	46560000
21	45200000	45520000
21	29710000	30330000
21	22350000	23310000
21	38560000	38970000
21	39530000	39740000
21	30440000	30760000
21	37770000	38330000
21	37500000	37760000
21	27610000	28080000
21	46360000	46560000
21	18740000	18980000
21	32470000	33000000
21	35740000	36020000
21	19010000	19310000
21	40840000	41120000
21	26970000	27110000
21	46960000	47350000
21	45760000	46200000
21	36050000	37430000
21	46560000	46710000
21	30160000	30330000
21	17760000	18460000
21	40550000	40820000
21	43550000	43740000
21	33110000	33650000
21	34980000	35280000
21	39080000	39300000
21	36780000	37230000
21	40100000	40530000
21	34210000	34560000
21	36050000	36260000
21	43280000	43550000
21	44000000	44260000
21	38110000	38300000
21	16500000	16830000
21	25370000	25880000
21	30820000	31260000
21	27250000	27560000
21	33990000	34150000
21	34570000	34850000
21	43550000	43920000
21	39820000	40090000
21	35300000	35450000
21	26260000	26670000
21	38320000	38520000
21	15810000	16160000
21	16210000	16450000
21	36260000	36420000
21	17360000	17710000
21	16970000	17260000
21	29720000	30120000
21	28220000	29070000
21	36330000	36780000
21	26780000	26950000
21	46210000	46360000
21	35290000	35730000
21	29430000	29710000
21	29080000	29420000
21	37780000	38040000
21	29910000	30110000
21	32570000	32760000
21	39310000	39500000
21	25470000	25700000
21	29720000	29910000
21	15620000	15790000
21	32770000	32920000
21	36420000	36580000
21	37030000	37210000
21	36590000	36780000
22	30830000	31500000
22	19160000	19670000
22	33540000	35650000
22	17580000	18020000
22	22750000	23490000
22	30900000	31680000
22	26880000	27070000
22	24050000	24300000
22	26760000	27070000
22	39930000	40760000
22	18920000	19130000
22	35800000	36010000
22	34340000	35580000
22	18910000	19700000
22	20700000	21090000
22	46730000	47110000
22	18310000	18580000
22	43810000	44290000
22	39540000	39710000
22	38390000	39100000
22	36020000	36530000
22	25650000	26190000
22	21150000	21460000
22	29990000	30490000
22	43610000	44310000
22	42530000	42890000
22	43010000	43580000
22	43010000	43230000
22	25000000	25170000
22	19710000	19940000
22	22040000	22310000
22	30490000	30650000
22	33650000	34340000
22	46380000	46730000
22	37660000	37870000
22	46750000	46940000
22	31840000	32370000
22	35700000	36580000
22	46520000	46730000
22	27070000	28220000
22	31330000	31490000
22	40770000	41300000
22	46250000	46380000
22	32370000	32780000
22	41310000	41580000
22	41770000	42020000
22	36530000	36680000
22	42070000	42340000
22	27780000	28210000
22	24690000	24950000
22	40810000	41050000
22	26220000	26740000
22	39730000	39920000
22	43590000	43790000
22	22340000	22730000
22	36930000	37410000
22	45140000	45500000
22	38000000	38200000
22	20930000	21080000
22	44360000	45060000
22	27070000	27770000
22	29240000	29660000
22	36930000	37170000
22	30220000	30410000
22	45660000	45970000
22	36300000	36530000
22	38440000	38760000
22	43250000	43550000
22	29240000	29440000
22	29720000	29970000
22	47190000	47580000
22	22340000	22540000
22	31160000	31330000
22	45970000	46380000
22	41050000	41260000
22	28430000	28990000
22	19460000	19660000
22	39400000	39530000
22	42350000	42520000
22	19940000	20100000
22	29440000	29660000
22	39150000	39540000
22	31000000	31160000
22	23300000	23480000
22	31000000	31330000
22	44730000	45020000
22	33240000	33410000
22	29000000	29230000
22	39930000	40430000
22	40440000	40760000
22	46950000	47130000
22	25920000	26170000
22	32150000	32370000
22	23660000	23940000
22	38790000	39080000
22	18040000	18270000
22	33680000	33920000
22	31880000	32050000
22	31500000	31690000
22	40150000	40430000
22	33450000	33650000
22	22780000	23110000
22	34010000	34330000
22	37440000	37640000
22	45660000	45830000
22	38470000	38610000
22	19160000	19390000
22	28840000	28990000
22	27210000	27430000
22	38210000	38380000
22	44490000	44710000
22	27790000	28000000
22	45340000	45500000
22	25720000	25870000
22	22930000	23100000
22	23120000	23300000
22	37180000	37410000
22	41610000	41760000
2	115580000	118520000
2	91650000	92330000
2	15780000	16690000
2	103500000	105450000
2	18930000	19560000
2	129550000	130600000
2	56400000	57810000
2	1980000	3150000
2	137220000	138560000
2	163340000	163960000
2	59460000	60880000
2	141340000	142310000
2	141370000	142420000
2	21390000	22440000
2	230860000	231690000
2	207840000	208270000
2	237460000	237830000
2	48060000	48700000
2	135720000	136360000
2	216270000	216660000
2	160940000	162020000
2	10210000	10830000
2	32970000	33510000
2	20670000	20810000
2	192690000	193160000
2	230790000	231490000
2	11950000	12870000
2	29480000	30090000
2	220550000	222480000
2	135940000	136500000
2	119670000	120260000
2	200810000	201690000
2	133080000	133930000
2	16980000	17870000
2	152460000	152870000
2	40060000	41020000
2	225210000	225600000
2	234220000	234770000
2	70530000	71200000
2	74870000	75880000
2	113010000	113220000
2	240360000	240890000
2	152360000	152870000
2	212590000	213430000
2	158980000	159670000
2	57940000	58750000
2	187350000	187540000
2	102500000	103070000
2	216980000	217540000
2	174240000	175240000
2	153630000	154410000
2	161120000	161860000
2	85860000	86340000
2	223810000	224730000
2	204970000	206840000
2	156230000	156940000
2	192440000	192620000
2	75110000	75890000
2	209270000	210150000
2	233720000	233930000
2	109740000	109970000
2	130900000	131100000
2	700000	1530000
2	147490000	148680000
2	164000000	164920000
2	157500000	158090000
2	66650000	68280000
2	178010000	178650000
2	173640000	174120000
2	239230000	239740000
2	150440000	152270000
2	82820000	83510000
2	105950000	106160000
2	20860000	21160000
2	144140000	145270000
2	11610000	11930000
2	113340000	113500000
2	132600000	132930000
2	41050000	42020000
2	38780000	38970000
2	111530000	111860000
2	118960000	119630000
2	239750000	239890000
2	1630000	1840000
2	106700000	107210000
2	70120000	70490000
2	238080000	238280000
2	220250000	220520000
2	7800000	8910000
2	33640000	33820000
2	70140000	70390000
2	127240000	127700000
2	75680000	75880000
2	231760000	231920000
2	118550000	118770000
2	55200000	55460000
2	9620000	10200000
2	102310000	102470000
2	43050000	43180000
2	113890000	114180000
2	204080000	204780000
2	39090000	39490000
2	112640000	112810000
2	188450000	189160000
2	149860000	150420000
2	86050000	86330000
2	216980000	217360000
2	8950000	9570000
2	28780000	29020000
2	85570000	85840000
2	65120000	65290000
2	165560000	166160000
2	151330000	151480000
2	196930000	197640000
2	72980000	73110000
2	152100000	152330000
2	162300000	162800000
2	240370000	240790000
2	85290000	85540000
2	169180000	169810000
2	196170000	196820000
2	114790000	115410000
2	138620000	139600000
2	112220000	112470000
2	231930000	232100000
2	55920000	56250000
2	47400000	47550000
2	20550000	20850000
2	11610000	11790000
2	171820000	172020000
2	220250000	220410000
2	42060000	42590000
2	200410000	200770000
2	22590000	23210000
2	101630000	101860000
2	88850000	89030000
2	232770000	233190000
2	61310000	62120000
2	227670000	227860000
2	30940000	31780000
2	75130000	75680000
2	108940000	109400000
2	68680000	69160000
2	210840000	211080000
2	153030000	153540000
2	65130000	65450000
2	173890000	174090000
2	205730000	206550000
2	23410000	24000000
2	198650000	199160000
2	60920000	61250000
2	36080000	36550000
2	42070000	42320000
2	230180000	230490000
2	55470000	55780000
2	163010000	163180000
2	63880000	64130000
2	145280000	146530000
2	65670000	65800000
2	183600000	183860000
2	146550000	147440000
2	68340000	68530000
2	86690000	86960000
2	64250000	64740000
2	69950000	70080000
2	135720000	136510000
2	80140000	80770000
2	219820000	220250000
2	40120000	40690000
2	230630000	230800000
2	159740000	159990000
2	17970000	18570000
2	150450000	151330000
2	188450000	189380000
2	36570000	36760000
2	99020000	99230000
2	26630000	27260000
2	74900000	75110000
2	27610000	27900000
2	177550000	178010000
2	68300000	68680000
2	114490000	114730000
2	170330000	170670000
2	197680000	198270000
2	202640000	203070000
2	167380000	168110000
2	218640000	218910000
2	47190000	47560000
2	69640000	70060000
2	32760000	33820000
2	231920000	232330000
2	73500000	73950000
2	120450000	120960000
2	164930000	165320000
2	177750000	178010000
2	223520000	223810000
2	210270000	210460000
2	39270000	39470000
2	234170000	234390000
2	65470000	65800000
2	182600000	182770000
2	11300000	11590000
2	202090000	202600000
2	196940000	197200000
2	228190000	228760000
2	84210000	84610000
2	175280000	175560000
2	226530000	227670000
2	190310000	190520000
2	29170000	29430000
2	181950000	182580000
2	99760000	100150000
2	236490000	236670000
2	10580000	10820000
2	222280000	222450000
2	84690000	85120000
2	131520000	131690000
2	232460000	232670000
2	172410000	173000000
2	101340000	101620000
2	65840000	66640000
2	37620000	38120000
2	128070000	128260000
2	73110000	73460000
2	10950000	11270000
2	203420000	204030000
2	187730000	188320000
2	213520000	214100000
2	30420000	30700000
2	219100000	219540000
2	54050000	54340000
2	30420000	30940000
2	241140000	241390000
2	138640000	138870000
2	54340000	54940000
2	222910000	223480000
2	122290000	122500000
2	159300000	159610000
2	68930000	69160000
2	108940000	109270000
2	16700000	16970000
2	171230000	171740000
2	232100000	232320000
2	162820000	163180000
2	178020000	178200000
2	175600000	175870000
2	228800000	229520000
2	105710000	105920000
2	43460000	43770000
2	36560000	36930000
2	27300000	27550000
2	100870000	101040000
2	11940000	13170000
2	134640000	134870000
2	74030000	74410000
2	201750000	202060000
2	217540000	218630000
2	224840000	225170000
2	171800000	172330000
2	46690000	46850000
2	64830000	65100000
2	158540000	158880000
2	206850000	207020000
2	47650000	48000000
2	47210000	47400000
2	71360000	71750000
2	30090000	30310000
2	37880000	38110000
2	28180000	28570000
2	43040000	43460000
2	206550000	206820000
2	202900000	203060000
2	136640000	137180000
2	119700000	120080000
2	69220000	69550000
2	170300000	170790000
2	212720000	213120000
2	242640000	242830000
2	102620000	102860000
2	72390000	72990000
2	182590000	183000000
2	219850000	220030000
2	46220000	46610000
2	189880000	190290000
2	231480000	231680000
2	39520000	39990000
2	237230000	237980000
2	20160000	20310000
2	173020000	173340000
2	102490000	102620000
2	45840000	46180000
2	33850000	34280000
2	174260000	174700000
2	43040000	43810000
2	236030000	236660000
2	106180000	106670000
2	204340000	204690000
2	192030000	192380000
2	10270000	10570000
2	143420000	143760000
2	167040000	167290000
2	48330000	48670000
2	127810000	128050000
2	234860000	235450000
2	142910000	143380000
2	188720000	189380000
2	166220000	166760000
2	201390000	201720000
2	70530000	70870000
2	180980000	181930000
2	101920000	102490000
2	151340000	152100000
2	169200000	169610000
2	67890000	68270000
2	174740000	175210000
2	46850000	47130000
2	240040000	240330000
2	43190000	43450000
2	20110000	20520000
2	169610000	169790000
2	44250000	44600000
2	33520000	33820000
2	214190000	214620000
2	71770000	72380000
2	200820000	201370000
2	30730000	30930000
2	180670000	180960000
2	43830000	44090000
2	158630000	158760000
2	9280000	9530000
2	122120000	122520000
2	207980000	208340000
2	216220000	216800000
2	121450000	121840000
2	23570000	24000000
2	178970000	179300000
2	85850000	86050000
2	241780000	242160000
2	25190000	25430000
2	100160000	100870000
2	19570000	20090000
2	26170000	26400000
2	242290000	242600000
2	25470000	25940000
2	121090000	121440000
2	8970000	9280000
2	86430000	86660000
2	20310000	20490000
2	97020000	97200000
2	45200000	45750000
2	122550000	123010000
2	176990000	177520000
2	202650000	202900000
2	48670000	48820000
2	166800000	167030000
2	18580000	18930000
2	215910000	216130000
2	238700000	239200000
2	182790000	182970000
2	157170000	157450000
2	225650000	225980000
2	208610000	208950000
2	239430000	239700000
2	99240000	99720000
2	134630000	135210000
2	219540000	219730000
2	148720000	149270000
2	121850000	122100000
2	109490000	109730000
2	236680000	237110000
2	79840000	80100000
2	232330000	232460000
2	135230000	135670000
2	12860000	13160000
2	38160000	38510000
2	29020000	29170000
2	27910000	28640000
2	15300000	15740000
